FID,OBJECTID,SHAPE,ANL_NAME,BEZIRK,SPIELPLATZ_DETAIL,TYP_DETAIL,SE_ANNO_CAD_DATA
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d67,493194,POINT (16.46873363744025 48.1598201685521),Trpinpark,11,Sandspielen,Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d68,493195,POINT (16.323201119191435 48.15971471012023),PA An den Eisteichen,12,Rodelhügel,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d69,493196,POINT (16.323891561641993 48.16081583847579),PA An den Eisteichen,12,"Basektball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Skaten, Slackline, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Skaterpark, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d6a,493197,POINT (16.37832087828643 48.17928587965303),Humboldtpark,10,"Drehen, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Streetball, Tischtennis, Trampolin, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d6b,493198,POINT (16.390194549802747 48.142578832533154),PA Kurt-Tichy-Gasse,10,"Drehen, Karussell, Klettern, Rutschen, Schaukeln",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d6c,493199,POINT (16.39114877767081 48.2047956501786),Czapkapark,3,"Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d6d,493200,POINT (16.227810583534275 48.21689305140943),PA Schöffelplatz,14,"Basketballkorb, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d6e,493201,POINT (16.490271496330603 48.21446596185902),PA Benjowskigasse,22,"Basketball, Klettern, Rutschen, Sandspielen, Schaukeln, Wasserspiel, Wippen","Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d6f,493202,POINT (16.3038358549924 48.161758251518854),PA Hervicusgasse,12,"Basketball, Fußball, Skaten","Ballspielkäfig, Skaterpark",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d70,493203,POINT (16.43650075620394 48.23122313117331),Lagerwiese Rehlacke,22,"Drehen, Hängematte, Klettern, Rutschen, Sandspielen, Schaukeln, Seilbahn, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d71,493204,POINT (16.402770333972192 48.2510207005176),PA An der oberen Alten Donau,21,"Klettern, Rutschen, Sandspielen, Schaukeln, Wasserspiel, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d72,493205,POINT (16.27568963341578 48.134969595546195),PA Elisenstraße,23,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d73,493206,POINT (16.417930613130252 48.16860230769368),PA Haugerstraße,11,"Basketball, Fitness","Ballspielkäfig, Generationenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d74,493207,POINT (16.400066972834733 48.220367415384075),Max-Winter-Park,2,"Basketball, Drehen, Fitness, Fußball, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Streetball, Trampolin, Volleyball, Wasserspiel","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz, Wasserspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d75,493208,POINT (16.332488010748232 48.1902216815023),PA Henriettenplatz,15,"Balancieren, Basketball, Drehen, Fitness, Fußball, Klettern, Schaukeln","Ballspielkäfig, Generationenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d76,493209,POINT (16.354390514424225 48.18953003955135),Scheupark,5,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d77,493210,POINT (16.418469348790442 48.17748818440763),PA Hutterergasse,11,"Basketball, Drehen, Fitness, Fußball, Hängematte, Hüpfen, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d78,493211,POINT (16.47555982325523 48.159192938653554),PA Münnichplatz,11,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d79,493212,POINT (16.371319864695383 48.229864435822236),GA Wallensteinplatz,20,"Balancieren, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d7a,493213,POINT (16.39372845129983 48.27292714711237),Denglerpark,21,"Drehen, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Tischtennis, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d7b,493214,POINT (16.367546128428767 48.22402806323201),Treppelweg - Roßauer Lände,9,"Balancieren, Basketball, Fitness, Fußball, Streetball","Ballspielkäfig, Generationenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d7c,493215,POINT (16.367631086867302 48.223018736303196),Treppelweg - Roßauer Lände,9,Fitness,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d7d,493216,POINT (16.358888567663733 48.17778446420751),PA Knöllgasse,10,"Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d7e,493217,POINT (16.392275770383332 48.259333478101915),PA Schwaigergasse,21,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d7f,493218,POINT (16.301973568364147 48.169646230656795),Friederike-Stoiber-Park,12,"Klettern, Reck, Sandspielen, Schaukeln, Slackline","Kleinkinderspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d80,493219,POINT (16.332601182226625 48.21339892327169),Huberpark,16,"Balancieren, Drehen, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d81,493220,POINT (16.476971871262005 48.21399068165561),PA Asperner Wies'n,22,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d82,493221,POINT (16.31946228295484 48.15850977704683),PA Zanaschkagasse,12,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d83,493222,POINT (16.33118883471892 48.17350500189625),PA Schedifkaplatz,12,"Drehen, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d84,493223,POINT (16.353499959514476 48.17510329676567),Martin-Luther-King-Park,10,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d85,493224,POINT (16.354494180917634 48.17569231486006),Martin-Luther-King-Park,10,"Klettern, Rutschen, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d86,493225,POINT (16.30747580713591 48.215562361816744),PA Musilplatz,16,"Fitness, Klettern, Rutschen, Sandkiste, Schaukeln, Wippen","Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d87,493226,POINT (16.32081861400359 48.17104108056725),Bil-Spira-Park,12,"Basketball, Drehen, Fitness, Fußball, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Volleyball","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d88,493227,POINT (16.394506697403603 48.17183901903983),PA Quellenstraße,10,"Fitnessgerät, Fußball, Klettern, Reck, Rutschen, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Generationenspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d89,493228,POINT (16.317853790104294 48.2453216131306),PA Kranlweg,19,"Klettern, Rutschen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d8a,493229,POINT (16.347468156879557 48.198826523536795),Andreaspark,7,"Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Trampolin","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d8b,493230,POINT (16.268388704078333 48.196221575702594),PA Cossmanngasse,14,"Basketball, Fußball, Rutschen, Sandspielen, Schaukeln, Skaten, Wippen","Ballspielkäfig, Kleinkinderspielplatz, Skaterpark",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d8c,493231,POINT (16.27407029923169 48.180883939004154),PA Roter Berg,,"Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wasserspiel, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d8d,493232,POINT (16.26883367263404 48.18239335358694),PA Roter Berg,13,"Balancieren, Drehen, Fitness, Hüpfen, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d8e,493233,POINT (16.275794468482786 48.18054603929721),PA Roter Berg,13,"Fitness, Fußball, Rodelhügel","Ballspielplatz, Generationenspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d8f,493234,POINT (16.355752024945875 48.20374775151946),Gutenbergpark,7,"Klettern, Rutschen, Sandspielen, Schaukeln, Wasserspiel, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d90,493235,POINT (16.385326418847427 48.250204841657826),Donauinsel Spielplatz 2,21,"Hängematte, Karussell, Klettern, Rutschen, Schaukeln",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d91,493236,POINT (16.398967965928104 48.15086655836444),Kurpark Oberlaa,10,"Beachvolleyball, Brettspiel, Hüpfen, Klangspiel, Klettern, Rutschen, Sandspielen, Schaukeln, Seilbahn, Sinnesspiel, Skaten, Tischtennis, Wippen","Ballspielplatz, Kleinkinderspielplatz, Skaterpark, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d92,493237,POINT (16.40534729840566 48.148423194546865),Kurpark Oberlaa,10,"Drehen, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Seilbahn, Sinnesspiel, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d93,493238,POINT (16.405204470580152 48.14741648512918),Kurpark Oberlaa,10,"Brettspiel, Tischfußball, Tischtennis","Ballspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d94,493239,POINT (16.39977887809974 48.146750815955265),Kurpark Oberlaa,10,Labyrinth,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d95,493240,POINT (16.40287729680062 48.14623377204155),Kurpark Oberlaa,10,Rodelhügel,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d96,493241,POINT (16.37802303288233 48.16664786990061),Hebbelpark,10,"Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Seilbahn",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d97,493242,POINT (16.368548752049385 48.1709052283531),PA Paltramplatz,10,"Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen","Ballspielkäfig, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d98,493243,POINT (16.360500352934295 48.17691479326117),Alois-Greb-Park,10,"Basketball, Fußball, Klettern, Sandspielen, Schaukeln, Seilbahn, Spieltier, Volleyball, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d99,493244,POINT (16.335021589433165 48.22672914032358),Ebner-Eschenbach-Park,18,"Basketball, Fußball, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Spielhaus, Themenspiel Zauberwald, WIppen, Wasserspiel","Ballspielkäfig, Kleinkinderspielplatz, Themenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d9a,493245,POINT (16.318373441391735 48.18925835252995),Auer-Welsbach-Park,15,"Balancieren, Basketball, Fitness, Klettern, Rutschen, Sand - Matsch, Schaukeln, Spielhaus, Tischtennis, Volleyball, Wasserspiel, Wippen","Ballspielplatz, Generationenspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d9b,493246,POINT (16.318662697896052 48.18688806528223),Auer-Welsbach-Park,15,"Boccia, Slackline","Ballspielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d9c,493247,POINT (16.26149277428126 48.19244463818845),Hackinger-Schloß-Park,13,"Balancieren, Klettern, Rutschen, Sandspielen, Schaukeln, Seilbahn, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d9d,493248,POINT (16.260567357494594 48.19334414595537),Hackinger-Schloß-Park,13,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d9e,493249,POINT (16.357612700234633 48.25215549328045),Rothschildgarten,19,"Rutschen, Sandspielen, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2d9f,493250,POINT (16.35817496111398 48.25147035153194),Rothschildgarten,19,Steetball,Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2da0,493251,POINT (16.327089583437264 48.18988278420972),Ernestine-Diwisch-Park,15,"Karussell, Klettern, Rutschen, Sandspielen, Spieltier, Volleyball, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2da1,493252,POINT (16.3381196030323 48.199753059893624),Emil-Maurer-Park,7,"Klettern, Trampolin",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2da2,493253,POINT (16.33791268918021 48.20037904084809),Emil-Maurer-Park,7,Skaten,Skaterpark,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2da3,493254,POINT (16.338419158002512 48.199017034578226),Emil-Maurer-Park,7,Slacklining,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2da4,493255,POINT (16.33875002651201 48.198086696230945),Emil-Maurer-Park,7,"Basketball, Fußball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2da5,493256,POINT (16.344165929853784 48.24551267982323),Strauß-Lanner-Park,19,"Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2da6,493257,POINT (16.47207171161532 48.15716002344858),PA Muhrhoferweg,11,"Basketball, Fußball, Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Spielhaus, Wasserspiel, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2da7,493258,POINT (16.38599028029779 48.217111149947975),Rosa-Jochmann-Park,2,"Klettern, Rutschen, Sandspielen, Schaukeln","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2da8,493259,POINT (16.353884394114733 48.147898739773964),PA Neilreichgasse,23,"Basketball, Fußball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2da9,493260,POINT (16.362486158949633 48.187804346571504),Rudolf-Sallinger-Park,5,"Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Streetball, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2daa,493261,POINT (16.334079885247593 48.205792579185506),PA Ludo-Hartmann-Platz,16,"Balancieren, Basketball, Drehen, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Themenspiel Mäusespielplatz, Tischtennis, Volleyball, Wippen","Ballspielkäfig, Ballspielplatz, Themenspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dab,493262,POINT (16.439565736326344 48.2677890338398),PA Großfeldstraße,21,Fußball,Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dac,493263,POINT (16.36068884904929 48.27129526628947),Rechter Donaudamm Spielplatz 8,19,Tischtennis,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dad,493264,POINT (16.36139380628192 48.27086645374907),Rechter Donaudamm Spielplatz 8,19,"Klettertrüme, Rutsche, Sandkiste, Schaukeln",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dae,493265,POINT (16.344967441910953 48.180040226151405),Paula-von-Mirtow-Park,12,"Sand-Matsch, Sandspielen, Wasserspiel, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2daf,493266,POINT (16.439625229960004 48.15696256966386),GA Feuerhalle Simmering,11,"Basketball, Beachvolleyball",Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2db0,493267,POINT (16.44173965630085 48.15608278954814),GA Feuerhalle Simmering,11,"Basketball, Skaten","Ballspielplatz, Skaterpark",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2db1,493268,POINT (16.375622636470887 48.178328050822685),PA Keplerplatz,10,"Klettern, Rutschen, Sandspielen, Schaukeln, Streetball, Wippen","Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2db2,493269,POINT (16.40137211984817 48.19310813609623),Pauluspark,3,"Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2db3,493270,POINT (16.326910606529303 48.15899904111839),PA Schöpfwerk,12,"Klettern, Rutschen, Sandspielen, Schaukeln, Wasserspiel, Wippen",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2db4,493271,POINT (16.37750597747125 48.14779172554832),PA Per-Albin-Hansson-Straße,10,"Beachvolleyball, Fußball",Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2db5,493272,POINT (16.37627440959255 48.14817434753446),PA Per-Albin-Hansson-Straße,10,"Klettern, Rutschen, Schaukeln, Spielhaus",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2db6,493273,POINT (16.378299493241407 48.1482877341585),PA Per-Albin-Hansson-Straße,10,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2db7,493274,POINT (16.392205434355084 48.243710367363455),Donauinsel Spielplatz 5,21,"Beachvolleyball, Fußball",Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2db8,493275,POINT (16.416715276648073 48.22284436950578),Donauinsel Spielplatz 5,22,Fitness,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2db9,493276,POINT (16.35524561688282 48.23122932419695),PA Latschkagasse,9,"Klettern, Rutschen, Schaukeln",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dba,493277,POINT (16.273376042524724 48.17596362509151),Hugo-Pepper-Park,13,Skaten,Skaterpark,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dbb,493278,POINT (16.373760656029994 48.234324310226455),Jakob-Winter-Park,20,"Basketball, Klettern, Reck, Rutschen, Schaukeln, Volleyball, Wippen","Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dbc,493279,POINT (16.36583180542061 48.16163838041364),PA Kornauthgasse,10,"Klettern, Rutschen, Schaukeln",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dbd,493280,POINT (16.348773433241618 48.21691530073201),Viktor-Frankl-Park,9,"Balancieren, Klettern, Sandspielen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dbe,493281,POINT (16.505465684395965 48.22675657345961),Seepark,22,"Balancieren, Boccia, Klettern, Tischtennis, Trampolin, Wippen","Ballspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dbf,493282,POINT (16.505754712803355 48.22761130303971),Seepark,22,Klettern,sonstiger Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dc0,493283,POINT (16.50700365702036 48.22616933031946),Seepark,22,"Hängematte, Karussell, Klettern, Rutschen, Schaukeln, Spielhaus",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dc1,493284,POINT (16.50862399026421 48.22605547255684),Seepark,22,"Klettern, Skaten","Skaterpark, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dc2,493285,POINT (16.37829402243882 48.23988088879333),PA Stromstraße,20,"Karussell, Rutschen, Schaukeln, Streetball, Wippen","Ballspielplatz, Kleinkinderspielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dc3,493286,POINT (16.386019232610746 48.185027429208496),Schweizergarten,3,Fußball,Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dc4,493287,POINT (16.38714832384209 48.18644874489633),Schweizergarten,3,"Drehen, Klettern, Rodelhügel, Rutschen, Sandspielen, Schaukeln, Seilbahn, Wasserspiel, Wippen","Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dc5,493288,POINT (16.38725828539596 48.18753384629539),Schweizergarten,3,"Fitness, Slacklining, Tischtennis, Trampolin","Ballspielplatz, Generationenspielplatz, Spielplatz, sonstiger Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dc6,493289,POINT (16.38903188192553 48.18773601165961),Schweizergarten,3,"Drehen, Rutschen, Sandspielen, Schaukeln, Wippen",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dc7,493290,POINT (16.275175890630464 48.13728957380518),Herbert-Mayr-Park,23,"Fitness, Fußball, Hüpfen, Karussell, Klettern, Rutschen, Sandspielen, Schaukeln, Seilbahn, Skaten, Spielhaus, Wippen","Ballspielplatz, Kleinkinderspielplatz, Skaterpark, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dc8,493291,POINT (16.337834531147102 48.193486849507025),PA Maria vom Siege,15,Balancieren,Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dc9,493292,POINT (16.434398885290065 48.28774347091194),PA Grellgasse,21,Fitness,Generationenspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dca,493293,POINT (16.33368754890798 48.186575568685704),Ignaz-Kuranda-Park,15,"Klettern, Rutschen, Sand-Matsch, Sandspielen, Schaukeln, Wasserspiel, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dcb,493294,POINT (16.32591450706301 48.188625286457906),Braunhirschenpark,15,"Balancieren, Basketball, Fitness, Fußball, Klettern, Rutschen, Schaukeln, Wippen","Ballspielkäfig, Generationenspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dcc,493295,POINT (16.342322022587517 48.19381413854641),Minna-Lachs-Park,6,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dcd,493296,POINT (16.352517547469013 48.153320370161694),Johann-Benda-Park,10,"Drehen, Klettern, Matschbereich, Rutschen, Sandkiste, Schaukeln, Seilbahn",Spielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dce,493297,POINT (16.353842027356954 48.15328169408713),Johann-Benda-Park,10,Beachvolleyball,Ballspielkäfig,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dcf,493298,POINT (16.356416018456528 48.1531715737692),Johann-Benda-Park,10,"Klettern, Rutschen, Schaukeln",Kleinkinderspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dd0,493299,POINT (16.355170616916773 48.18125169928619),PA Leopold-Rister-Gasse,5,"Basketball, Fußball, Klettern, Rutschen, Sandspielen, Schaukeln, Spielhaus, Tischtennis, Wippen","Ballspielkäfig, Ballspielplatz, Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dd1,493300,POINT (16.370574941746387 48.199292864457966),Resselpark,4,"Basketball, Fußball",Ballspielplatz,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dd2,493301,POINT (16.369518097055288 48.19946818905499),Resselpark,4,Skaten,Skaterpark,
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dd3,493302,POINT (16.371664786777195 48.19946608600524),Resselpark,4,", Drehen, Rutschen, Sandspielen, Schaukeln, Wippen","Kleinkinderspielplatz, Spielplatz",
SPIELPLATZPUNKTOGD.fid--55c549b4_175f5da1e0e_2dd4,493303,POINT (16.35913932392217 48.24006963855242),PA Weilgasse,19,"Balancieren, Fitness, Wippen","Generationenspielplatz, Spielplatz",
